route_id,hub_id,driver_id,vehicle_id,service_date,stop_count,exceptions_count,status
RTE-CIN-20250304-002,HUB-CIN,DRV-01034,VEH-0026,2025-03-04,48,0,completed
RTE-CHI-20250227-001,HUB-CHI,DRV-01020,VEH-0002,2025-02-27,33,4,partial
RTE-DET-20250613-001,HUB-DET,DRV-01037,VEH-0011,2025-06-13,18,0,completed
RTE-DET-20250210-001,HUB-DET,DRV-01022,VEH-0024,2025-02-10,31,0,completed
RTE-IND-20250331-001,HUB-IND,DRV-01033,VEH-0016,2025-03-31,33,0,completed
RTE-CIN-20250422-002,HUB-CIN,DRV-01027,VEH-0018,2025-04-22,41,0,completed
RTE-IND-20250610-001,HUB-IND,DRV-01188,VEH-0010,2025-06-10,45,0,completed
RTE-DET-20250228-001,HUB-DET,DRV-01046,VEH-0011,2025-02-28,63,0,completed
RTE-CMH-20250820-001,HUB-CMH,DRV-01010,VEH-0033,2025-08-20,27,0,completed
RTE-IND-20250406-002,HUB-IND,DRV-01006,VEH-0008,2025-04-06,57,0,completed
RTE-CMH-20250924-001,HUB-CMH,DRV-01044,VEH-0038,2025-09-24,64,0,completed
RTE-CIN-20251118-001,HUB-CIN,DRV-01038,VEH-0018,2025-11-18,29,0,completed
RTE-CMH-20250327-001,HUB-CMH,DRV-01018,VEH-0001,2025-03-27,19,0,completed
RTE-CHI-20251104-002,HUB-CHI,DRV-01011,VEH-0014,2025-11-04,62,2,completed
RTE-DET-20250819-001,HUB-DET,DRV-01014,VEH-0024,2025-08-19,27,0,completed
RTE-CHI-20250122-001,HUB-CHI,DRV-01007,VEH-0006,2025-01-22,25,4,partial
RTE-CHI-20250529-001,HUB-CHI,DRV-01048,VEH-0006,2025-05-29,28,0,completed
RTE-CMH-20250910-001,HUB-CMH,DRV-01009,VEH-0003,2025-09-10,43,0,completed
RTE-CMH-20250226-001,HUB-CMH,DRV-01043,VEH-0031,2025-02-26,47,0,completed
RTE-DET-20251002-001,HUB-DET,DRV-01046,VEH-0022,2025-10-02,56,2,completed
RTE-CIN-20250407-001,HUB-CIN,DRV-01026,VEH-0036,2025-04-07,34,0,completed
RTE-CHI-20250109-001,HUB-CHI,DRV-01011,VEH-0002,2025-01-09,57,0,completed
RTE-DET-20250212-001,HUB-DET,DRV-01046,VEH-0024,2025-02-12,31,0,completed
RTE-CMH-20251211-001,HUB-CMH,DRV-01016,VEH-0012,2025-12-11,22,0,completed
RTE-CMH-20250524-001,HUB-CMH,DRV-01039,VEH-0028,2025-05-24,19,0,completed
RTE-CMH-20250613-001,HUB-CMH,DRV-01030,VEH-0021,2025-06-13,50,0,completed
RTE-IND-20251008-001,HUB-IND,DRV-01045,VEH-0013,2025-10-08,46,2,completed
RTE-DET-20250812-001,HUB-DET,DRV-01037,VEH-0029,2025-08-12,21,0,completed
RTE-CHI-20251014-001,HUB-CHI,DRV-01005,VEH-0040,2025-10-14,43,0,completed
RTE-IND-20250531-002,HUB-IND,DRV-01032,VEH-0010,2025-05-31,38,0,completed
RTE-DET-20250325-001,HUB-DET,DRV-01014,VEH-0029,2025-03-25,59,0,completed
RTE-CHI-20250815-001,HUB-CHI,DRV-01011,VEH-0005,2025-08-15,54,3,completed
RTE-CHI-20250501-001,HUB-CHI,DRV-01005,VEH-0019,2025-05-01,24,1,completed
RTE-IND-20250409-002,HUB-IND,DRV-01006,VEH-0013,2025-04-09,30,0,completed
RTE-CMH-20251001-001,HUB-CMH,DRV-01009,VEH-0001,2025-10-01,41,2,completed
RTE-CMH-20250611-001,HUB-CMH,DRV-01009,VEH-0033,2025-06-11,58,0,completed
RTE-DET-20250520-001,HUB-DET,DRV-01004,VEH-0011,2025-05-20,47,2,completed
RTE-DET-20250630-002,HUB-DET,DRV-01037,VEH-0029,2025-06-30,50,0,completed
RTE-CMH-20250410-001,HUB-CMH,DRV-01010,VEH-0021,2025-04-10,21,0,completed
RTE-CIN-20251205-001,HUB-CIN,DRV-01002,VEH-0025,2025-12-05,58,6,partial
RTE-CIN-20250507-001,HUB-CIN,DRV-01038,VEH-0027,2025-05-07,25,0,completed
RTE-CMH-20250305-001,HUB-CMH,DRV-01043,VEH-0021,2025-03-05,39,0,completed
RTE-DET-20250913-001,HUB-DET,DRV-01022,VEH-0029,2025-09-13,44,0,completed
RTE-IND-20251027-001,HUB-IND,DRV-01031,VEH-0010,2025-10-27,54,0,completed
RTE-CMH-20250115-002,HUB-CMH,DRV-01028,VEH-0001,2025-01-15,54,1,completed
RTE-IND-20250606-001,HUB-IND,DRV-01024,VEH-0013,2025-06-06,47,0,completed
RTE-CHI-20250121-001,HUB-CHI,DRV-01011,VEH-0006,2025-01-21,53,6,canceled
RTE-IND-20250428-001,HUB-IND,DRV-01188,VEH-0016,2025-04-28,28,0,completed
RTE-CHI-20251203-001,HUB-CHI,DRV-01020,VEH-0006,2025-12-03,64,5,canceled
RTE-IND-20250501-002,HUB-IND,DRV-01188,VEH-0009,2025-05-01,47,0,completed
RTE-CIN-20251114-001,HUB-CIN,DRV-01019,VEH-0020,2025-11-14,58,0,completed
RTE-DET-20251225-001,HUB-DET,DRV-01046,VEH-0011,2025-12-25,28,0,completed
RTE-CHI-20251110-001,HUB-CHI,DRV-01048,VEH-0037,2025-11-10,60,0,completed
RTE-CIN-20251107-001,HUB-CIN,DRV-01023,VEH-0036,2025-11-07,42,3,completed
RTE-CIN-20251027-001,HUB-CIN,DRV-01019,VEH-0025,2025-10-27,64,0,completed
RTE-CHI-20251230-001,HUB-CHI,DRV-01007,VEH-0037,2025-12-30,60,0,completed
RTE-CHI-20250327-001,HUB-CHI,DRV-01047,VEH-0006,2025-03-27,39,0,completed
RTE-IND-20250426-001,HUB-IND,DRV-01006,VEH-0013,2025-04-26,58,0,completed
RTE-CHI-20250410-001,HUB-CHI,DRV-01017,VEH-0002,2025-04-10,25,0,completed
RTE-CMH-20250310-001,HUB-CMH,DRV-01016,VEH-0031,2025-03-10,62,0,completed
RTE-IND-20251219-001,HUB-IND,DRV-01031,VEH-0023,2025-12-19,44,2,partial
RTE-CHI-20250404-001,HUB-CHI,DRV-01012,VEH-0019,2025-04-04,47,2,completed
RTE-CMH-20250705-002,HUB-CMH,DRV-01040,VEH-0021,2025-07-05,31,0,completed
RTE-CHI-20250529-002,HUB-CHI,DRV-01007,VEH-0004,2025-05-29,24,0,completed
RTE-CIN-20250516-002,HUB-CIN,DRV-01023,VEH-0025,2025-05-16,54,0,completed
RTE-IND-20251125-001,HUB-IND,DRV-01031,VEH-0023,2025-11-25,23,0,completed
RTE-IND-20250930-001,HUB-IND,DRV-01031,VEH-0023,2025-09-30,58,0,completed
RTE-IND-20250226-001,HUB-IND,DRV-01024,VEH-0009,2025-02-26,57,4,partial
RTE-CIN-20250909-001,HUB-CIN,DRV-01008,VEH-0025,2025-09-09,60,0,completed
RTE-CIN-20250402-001,HUB-CIN,DRV-01034,VEH-0027,2025-04-02,46,0,completed
RTE-CHI-20250814-001,HUB-CHI,DRV-01020,VEH-0006,2025-08-14,59,0,completed
RTE-CIN-20251113-001,HUB-CIN,DRV-01027,VEH-0025,2025-11-13,59,0,completed
RTE-CMH-20250102-002,HUB-CMH,DRV-01028,VEH-0028,2025-01-02,25,6,partial
RTE-DET-20250523-001,HUB-DET,DRV-01037,VEH-0022,2025-05-23,61,0,completed
RTE-CIN-20250827-001,HUB-CIN,DRV-01008,VEH-0025,2025-08-27,38,0,completed
RTE-CMH-20250915-001,HUB-CMH,DRV-01010,VEH-0021,2025-09-15,43,0,completed
RTE-CIN-20250503-001,HUB-CIN,DRV-01038,VEH-0032,2025-05-03,42,0,completed
RTE-CMH-20250125-001,HUB-CMH,DRV-01049,VEH-0021,2025-01-25,58,0,completed
RTE-DET-20250806-004,HUB-DET,DRV-01046,VEH-0030,2025-08-06,42,0,completed
RTE-DET-20250114-001,HUB-DET,DRV-01037,VEH-0029,2025-01-14,33,0,completed
RTE-CMH-20250317-001,HUB-CMH,DRV-01030,VEH-0033,2025-03-17,56,0,completed
RTE-CMH-20251118-001,HUB-CMH,DRV-01018,VEH-0028,2025-11-18,18,0,completed
RTE-IND-20250326-001,HUB-IND,DRV-01006,VEH-0009,2025-03-26,64,0,completed
RTE-DET-20250211-001,HUB-DET,DRV-01004,VEH-0011,2025-02-11,34,0,completed
RTE-DET-20250406-001,HUB-DET,DRV-01014,VEH-0030,2025-04-06,57,0,completed
RTE-CHI-20250919-001,HUB-CHI,DRV-01011,VEH-0004,2025-09-19,29,2,partial
RTE-CIN-20250516-003,HUB-CIN,DRV-01029,VEH-0025,2025-05-16,27,0,completed
RTE-CIN-20250825-002,HUB-CIN,DRV-01026,VEH-0036,2025-08-25,42,0,completed
RTE-DET-20251122-001,HUB-DET,DRV-01037,VEH-0024,2025-11-22,28,1,partial
RTE-CMH-20250527-001,HUB-CMH,DRV-01015,VEH-0021,2025-05-27,26,0,completed
RTE-DET-20250108-001,HUB-DET,DRV-01014,VEH-0029,2025-01-08,28,5,canceled
RTE-IND-20250204-001,HUB-IND,DRV-01042,VEH-0009,2025-02-04,51,0,completed
RTE-CIN-20250614-001,HUB-CIN,DRV-01023,VEH-0026,2025-06-14,38,0,completed
RTE-DET-20251224-001,HUB-DET,DRV-01014,VEH-0029,2025-12-24,62,0,completed
RTE-CHI-20250915-001,HUB-CHI,DRV-01012,VEH-0002,2025-09-15,39,0,completed
RTE-CIN-20250902-001,HUB-CIN,DRV-01027,VEH-0032,2025-09-02,56,0,completed
RTE-DET-20250417-001,HUB-DET,DRV-01022,VEH-0029,2025-04-17,19,0,completed
RTE-CMH-20251117-001,HUB-CMH,DRV-01001,VEH-0028,2025-11-17,55,3,partial
RTE-CMH-20251002-001,HUB-CMH,DRV-01016,VEH-0001,2025-10-02,35,0,completed
RTE-CIN-20250428-001,HUB-CIN,DRV-01002,VEH-0020,2025-04-28,39,0,completed
RTE-CMH-20250811-001,HUB-CMH,DRV-01044,VEH-0007,2025-08-11,51,0,completed
RTE-DET-20251010-002,HUB-DET,DRV-01037,VEH-0029,2025-10-10,45,0,completed
RTE-DET-20251113-001,HUB-DET,DRV-01014,VEH-0024,2025-11-13,37,0,completed
RTE-CMH-20250721-001,HUB-CMH,DRV-01049,VEH-0033,2025-07-21,38,0,completed
RTE-IND-20250609-002,HUB-IND,DRV-01024,VEH-0016,2025-06-09,19,0,completed
RTE-IND-20250308-001,HUB-IND,DRV-01033,VEH-0008,2025-03-08,50,0,completed
RTE-CHI-20251107-002,HUB-CHI,DRV-01020,VEH-0037,2025-11-07,41,2,partial
RTE-CHI-20251125-003,HUB-CHI,DRV-01047,VEH-0040,2025-11-25,64,0,completed
RTE-CMH-20250619-001,HUB-CMH,DRV-01044,VEH-0033,2025-06-19,64,0,completed
RTE-IND-20251216-003,HUB-IND,DRV-01042,VEH-0013,2025-12-16,32,0,completed
RTE-CHI-20250630-001,HUB-CHI,DRV-01020,VEH-0004,2025-06-30,28,0,completed
RTE-CIN-20250619-001,HUB-CIN,DRV-01023,VEH-0026,2025-06-19,47,0,completed
RTE-CMH-20251124-001,HUB-CMH,DRV-01009,VEH-0033,2025-11-24,38,0,completed
RTE-CIN-20250322-001,HUB-CIN,DRV-01038,VEH-0020,2025-03-22,57,0,completed
RTE-DET-20251218-001,HUB-DET,DRV-01021,VEH-0022,2025-12-18,31,0,completed
RTE-DET-20250723-002,HUB-DET,DRV-01021,VEH-0030,2025-07-23,54,0,completed
RTE-CMH-20250314-001,HUB-CMH,DRV-01044,VEH-0012,2025-03-14,60,0,completed
RTE-CMH-20250101-001,HUB-CMH,DRV-01030,VEH-0021,2025-01-01,23,0,completed
RTE-CHI-20250212-001,HUB-CHI,DRV-01017,VEH-0005,2025-02-12,44,0,completed
RTE-DET-20250613-002,HUB-DET,DRV-01021,VEH-0022,2025-06-13,62,0,completed
RTE-CHI-20250205-001,HUB-CHI,DRV-01047,VEH-0037,2025-02-05,63,2,partial
RTE-CHI-20250308-001,HUB-CHI,DRV-01005,VEH-0014,2025-03-08,21,0,completed
RTE-CMH-20250314-002,HUB-CMH,DRV-01018,VEH-0012,2025-03-14,31,0,completed
RTE-CMH-20250728-001,HUB-CMH,DRV-01009,VEH-0038,2025-07-28,56,0,completed
RTE-CHI-20250911-001,HUB-CHI,DRV-01047,VEH-0005,2025-09-11,51,0,completed
RTE-IND-20250715-001,HUB-IND,DRV-01032,VEH-0017,2025-07-15,31,0,completed
RTE-IND-20250122-001,HUB-IND,DRV-01024,VEH-0017,2025-01-22,57,1,partial
RTE-CMH-20250716-001,HUB-CMH,DRV-01013,VEH-0012,2025-07-16,65,0,completed
RTE-CMH-20250429-001,HUB-CMH,DRV-01030,VEH-0028,2025-04-29,36,0,completed
RTE-DET-20250508-001,HUB-DET,DRV-01046,VEH-0029,2025-05-08,21,0,completed
RTE-CHI-20251106-001,HUB-CHI,DRV-01007,VEH-0006,2025-11-06,48,0,completed
RTE-CMH-20250204-002,HUB-CMH,DRV-01036,VEH-0012,2025-02-04,44,0,completed
RTE-DET-20250731-001,HUB-DET,DRV-01022,VEH-0029,2025-07-31,47,0,completed
RTE-DET-20250822-001,HUB-DET,DRV-01021,VEH-0024,2025-08-22,40,0,completed
RTE-CMH-20251113-001,HUB-CMH,DRV-01013,VEH-0021,2025-11-13,50,3,partial
RTE-IND-20251223-002,HUB-IND,DRV-01032,VEH-0010,2025-12-23,65,0,completed
RTE-CMH-20250225-002,HUB-CMH,DRV-01010,VEH-0031,2025-02-25,57,3,completed
RTE-CMH-20250501-001,HUB-CMH,DRV-01030,VEH-0007,2025-05-01,30,0,completed
RTE-CMH-20250407-001,HUB-CMH,DRV-01013,VEH-0028,2025-04-07,61,0,completed
RTE-IND-20250205-001,HUB-IND,DRV-01042,VEH-0010,2025-02-05,65,0,completed
RTE-CMH-20250826-001,HUB-CMH,DRV-01010,VEH-0031,2025-08-26,34,1,partial
RTE-CMH-20250805-002,HUB-CMH,DRV-01018,VEH-0033,2025-08-05,36,0,completed
RTE-CMH-20250613-002,HUB-CMH,DRV-01040,VEH-0021,2025-06-13,37,0,completed
RTE-DET-20250902-001,HUB-DET,DRV-01014,VEH-0011,2025-09-02,44,0,completed
RTE-CHI-20251015-001,HUB-CHI,DRV-01017,VEH-0005,2025-10-15,47,0,completed
RTE-DET-20251024-002,HUB-DET,DRV-01014,VEH-0011,2025-10-24,29,0,completed
RTE-DET-20250128-002,HUB-DET,DRV-01037,VEH-0024,2025-01-28,48,0,completed
RTE-CHI-20250626-001,HUB-CHI,DRV-01005,VEH-0005,2025-06-26,32,0,completed
RTE-CIN-20250704-001,HUB-CIN,DRV-01034,VEH-0020,2025-07-04,47,0,completed
RTE-CHI-20250227-002,HUB-CHI,DRV-01020,VEH-0005,2025-02-27,52,5,partial
RTE-CIN-20250213-002,HUB-CIN,DRV-01038,VEH-0036,2025-02-13,63,0,completed
RTE-CIN-20250603-001,HUB-CIN,DRV-01025,VEH-0018,2025-06-03,42,0,completed
RTE-CIN-20250620-001,HUB-CIN,DRV-01034,VEH-0018,2025-06-20,65,0,completed
RTE-IND-20250721-001,HUB-IND,DRV-01033,VEH-0013,2025-07-21,34,0,completed
RTE-CMH-20251027-001,HUB-CMH,DRV-01001,VEH-0021,2025-10-27,22,0,completed
RTE-IND-20250328-002,HUB-IND,DRV-01031,VEH-0023,2025-03-28,65,0,completed
RTE-CIN-20250911-001,HUB-CIN,DRV-01025,VEH-0025,2025-09-11,34,0,completed
RTE-CIN-20250105-001,HUB-CIN,DRV-01034,VEH-0026,2025-01-05,49,0,completed
RTE-CMH-20250627-002,HUB-CMH,DRV-01009,VEH-0021,2025-06-27,42,0,completed
RTE-CIN-20250123-001,HUB-CIN,DRV-01038,VEH-0036,2025-01-23,32,0,completed
RTE-IND-20250315-001,HUB-IND,DRV-01006,VEH-0017,2025-03-15,26,0,completed
RTE-CMH-20251224-001,HUB-CMH,DRV-01001,VEH-0021,2025-12-24,60,4,canceled
RTE-DET-20250117-001,HUB-DET,DRV-01014,VEH-0024,2025-01-17,62,0,completed
RTE-CHI-20250122-002,HUB-CHI,DRV-01007,VEH-0037,2025-01-22,24,3,completed
RTE-CMH-20250307-001,HUB-CMH,DRV-01018,VEH-0021,2025-03-07,40,0,completed
RTE-DET-20250401-001,HUB-DET,DRV-01021,VEH-0024,2025-04-01,59,0,completed
RTE-CHI-20250915-002,HUB-CHI,DRV-01011,VEH-0037,2025-09-15,49,0,completed
RTE-IND-20250915-001,HUB-IND,DRV-01024,VEH-0010,2025-09-15,61,2,completed
RTE-CMH-20250918-002,HUB-CMH,DRV-01016,VEH-0028,2025-09-18,65,0,completed
RTE-DET-20250801-001,HUB-DET,DRV-01004,VEH-0029,2025-08-01,44,0,completed
RTE-CMH-20251026-001,HUB-CMH,DRV-01036,VEH-0012,2025-10-26,44,0,completed
RTE-CMH-20250728-002,HUB-CMH,DRV-01016,VEH-0028,2025-07-28,38,0,completed
RTE-CMH-20250731-001,HUB-CMH,DRV-01044,VEH-0003,2025-07-31,32,0,completed
RTE-CHI-20250407-002,HUB-CHI,DRV-01011,VEH-0014,2025-04-07,41,0,completed
RTE-CHI-20250919-002,HUB-CHI,DRV-01020,VEH-0037,2025-09-19,56,0,completed
RTE-CHI-20251031-002,HUB-CHI,DRV-01007,VEH-0005,2025-10-31,59,0,completed
RTE-CIN-20250609-001,HUB-CIN,DRV-01041,VEH-0026,2025-06-09,55,0,completed
RTE-CIN-20250605-001,HUB-CIN,DRV-01027,VEH-0027,2025-06-05,50,0,completed
RTE-CHI-20250729-001,HUB-CHI,DRV-01007,VEH-0037,2025-07-29,32,1,completed
RTE-IND-20250127-001,HUB-IND,DRV-01032,VEH-0013,2025-01-27,54,0,completed
RTE-CHI-20250404-002,HUB-CHI,DRV-01020,VEH-0004,2025-04-04,45,0,completed
RTE-CMH-20250501-002,HUB-CMH,DRV-01009,VEH-0007,2025-05-01,48,0,completed
RTE-CMH-20251028-001,HUB-CMH,DRV-01009,VEH-0033,2025-10-28,42,0,completed
RTE-CIN-20250225-001,HUB-CIN,DRV-01003,VEH-0027,2025-02-25,50,0,completed
RTE-DET-20250505-001,HUB-DET,DRV-01046,VEH-0011,2025-05-05,51,0,completed
RTE-CHI-20250627-001,HUB-CHI,DRV-01035,VEH-0002,2025-06-27,44,0,completed
RTE-CHI-20250731-001,HUB-CHI,DRV-01020,VEH-0037,2025-07-31,48,0,completed
RTE-DET-20250630-003,HUB-DET,DRV-01022,VEH-0024,2025-06-30,43,0,completed
RTE-CHI-20250529-003,HUB-CHI,DRV-01048,VEH-0014,2025-05-29,22,2,partial
RTE-CMH-20251230-001,HUB-CMH,DRV-01013,VEH-0007,2025-12-30,48,2,partial
RTE-CHI-20250607-002,HUB-CHI,DRV-01047,VEH-0014,2025-06-07,62,0,completed
RTE-IND-20250416-001,HUB-IND,DRV-01031,VEH-0017,2025-04-16,64,0,completed
RTE-DET-20250624-001,HUB-DET,DRV-01004,VEH-0011,2025-06-24,53,0,completed
RTE-CMH-20250319-001,HUB-CMH,DRV-01013,VEH-0038,2025-03-19,18,0,completed
RTE-CIN-20250808-001,HUB-CIN,DRV-01025,VEH-0027,2025-08-08,60,0,completed
RTE-CMH-20250313-002,HUB-CMH,DRV-01030,VEH-0028,2025-03-13,30,0,completed
RTE-CMH-20251207-001,HUB-CMH,DRV-01009,VEH-0007,2025-12-07,50,0,completed
RTE-DET-20250827-001,HUB-DET,DRV-01037,VEH-0011,2025-08-27,31,0,completed
RTE-DET-20250806-005,HUB-DET,DRV-01022,VEH-0022,2025-08-06,43,0,completed
RTE-IND-20251112-001,HUB-IND,DRV-01188,VEH-0009,2025-11-12,50,2,completed
RTE-CIN-20250617-002,HUB-CIN,DRV-01029,VEH-0025,2025-06-17,39,1,partial
RTE-CIN-20250909-002,HUB-CIN,DRV-01002,VEH-0032,2025-09-09,29,0,completed
RTE-IND-20251104-001,HUB-IND,DRV-01006,VEH-0023,2025-11-04,32,0,completed
RTE-IND-20250422-001,HUB-IND,DRV-01032,VEH-0017,2025-04-22,65,1,completed
RTE-IND-20250509-001,HUB-IND,DRV-01031,VEH-0023,2025-05-09,62,0,completed
RTE-IND-20251219-002,HUB-IND,DRV-01045,VEH-0013,2025-12-19,24,0,completed
RTE-CMH-20250625-001,HUB-CMH,DRV-01044,VEH-0012,2025-06-25,21,0,completed
RTE-CHI-20250204-001,HUB-CHI,DRV-01035,VEH-0019,2025-02-04,27,5,partial
RTE-CIN-20251103-001,HUB-CIN,DRV-01019,VEH-0027,2025-11-03,50,0,completed
RTE-CMH-20250103-001,HUB-CMH,DRV-01016,VEH-0003,2025-01-03,35,0,completed
RTE-DET-20250815-001,HUB-DET,DRV-01022,VEH-0024,2025-08-15,54,2,partial
RTE-IND-20250729-002,HUB-IND,DRV-01188,VEH-0013,2025-07-29,40,0,completed
RTE-CHI-20250327-002,HUB-CHI,DRV-01035,VEH-0004,2025-03-27,54,0,completed
RTE-IND-20251203-002,HUB-IND,DRV-01006,VEH-0023,2025-12-03,26,0,completed
RTE-IND-20251015-001,HUB-IND,DRV-01033,VEH-0009,2025-10-15,60,0,completed
RTE-IND-20250512-001,HUB-IND,DRV-01188,VEH-0013,2025-05-12,44,0,completed
RTE-CHI-20250209-001,HUB-CHI,DRV-01048,VEH-0037,2025-02-09,39,0,completed
RTE-CMH-20250109-001,HUB-CMH,DRV-01040,VEH-0003,2025-01-09,62,0,completed
RTE-DET-20250627-001,HUB-DET,DRV-01046,VEH-0029,2025-06-27,50,0,completed
RTE-CIN-20250417-001,HUB-CIN,DRV-01041,VEH-0032,2025-04-17,65,0,completed
RTE-CIN-20250706-001,HUB-CIN,DRV-01019,VEH-0026,2025-07-06,18,0,completed
RTE-IND-20251024-001,HUB-IND,DRV-01024,VEH-0009,2025-10-24,58,0,completed
RTE-DET-20250801-002,HUB-DET,DRV-01004,VEH-0030,2025-08-01,38,0,completed
RTE-CMH-20250729-001,HUB-CMH,DRV-01040,VEH-0038,2025-07-29,49,0,completed
RTE-CHI-20250813-002,HUB-CHI,DRV-01005,VEH-0005,2025-08-13,19,0,completed
RTE-CHI-20250425-001,HUB-CHI,DRV-01048,VEH-0004,2025-04-25,22,0,completed
RTE-CIN-20251023-001,HUB-CIN,DRV-01026,VEH-0026,2025-10-23,48,0,completed
RTE-DET-20250423-001,HUB-DET,DRV-01014,VEH-0011,2025-04-23,30,0,completed
RTE-IND-20250425-001,HUB-IND,DRV-01033,VEH-0016,2025-04-25,32,0,completed
RTE-CMH-20250905-002,HUB-CMH,DRV-01028,VEH-0003,2025-09-05,55,0,completed
RTE-IND-20250102-001,HUB-IND,DRV-01045,VEH-0017,2025-01-02,38,0,completed
RTE-CHI-20250527-001,HUB-CHI,DRV-01035,VEH-0040,2025-05-27,48,2,completed
RTE-CHI-20250819-001,HUB-CHI,DRV-01012,VEH-0004,2025-08-19,43,0,completed
RTE-IND-20250624-001,HUB-IND,DRV-01045,VEH-0016,2025-06-24,59,0,completed
RTE-CMH-20250504-001,HUB-CMH,DRV-01043,VEH-0028,2025-05-04,51,0,completed
RTE-CIN-20250808-002,HUB-CIN,DRV-01003,VEH-0018,2025-08-08,28,0,completed
RTE-CHI-20250218-001,HUB-CHI,DRV-01011,VEH-0037,2025-02-18,44,3,partial
RTE-CMH-20250918-003,HUB-CMH,DRV-01039,VEH-0001,2025-09-18,54,0,completed
RTE-IND-20250127-002,HUB-IND,DRV-01006,VEH-0023,2025-01-27,23,0,completed
RTE-CMH-20250717-001,HUB-CMH,DRV-01044,VEH-0028,2025-07-17,56,0,completed
RTE-CMH-20250107-001,HUB-CMH,DRV-01001,VEH-0003,2025-01-07,55,0,completed
RTE-CIN-20250923-001,HUB-CIN,DRV-01025,VEH-0025,2025-09-23,43,0,completed
RTE-CHI-20251230-002,HUB-CHI,DRV-01017,VEH-0040,2025-12-30,36,4,partial
RTE-CIN-20250429-001,HUB-CIN,DRV-01038,VEH-0018,2025-04-29,53,0,completed
RTE-CIN-20251022-001,HUB-CIN,DRV-01025,VEH-0027,2025-10-22,42,0,completed
RTE-CHI-20250926-001,HUB-CHI,DRV-01011,VEH-0004,2025-09-26,30,0,completed
RTE-CIN-20251205-002,HUB-CIN,DRV-01038,VEH-0025,2025-12-05,59,0,completed
RTE-IND-20250331-002,HUB-IND,DRV-01024,VEH-0008,2025-03-31,23,0,completed
RTE-IND-20250411-001,HUB-IND,DRV-01033,VEH-0023,2025-04-11,65,2,completed
RTE-IND-20251023-001,HUB-IND,DRV-01024,VEH-0023,2025-10-23,29,0,completed
RTE-CIN-20250818-001,HUB-CIN,DRV-01034,VEH-0032,2025-08-18,55,3,completed
RTE-CHI-20250313-001,HUB-CHI,DRV-01048,VEH-0040,2025-03-13,61,0,completed
RTE-DET-20250828-001,HUB-DET,DRV-01022,VEH-0011,2025-08-28,58,0,completed
RTE-CIN-20250326-001,HUB-CIN,DRV-01034,VEH-0025,2025-03-26,22,0,completed
RTE-CIN-20250829-001,HUB-CIN,DRV-01019,VEH-0027,2025-08-29,47,0,completed
RTE-CHI-20251209-002,HUB-CHI,DRV-01005,VEH-0004,2025-12-09,50,2,completed
RTE-CIN-20251121-001,HUB-CIN,DRV-01038,VEH-0036,2025-11-21,46,0,completed
RTE-DET-20250403-001,HUB-DET,DRV-01022,VEH-0022,2025-04-03,50,0,completed
RTE-DET-20250103-001,HUB-DET,DRV-01004,VEH-0024,2025-01-03,37,0,completed
RTE-IND-20251010-001,HUB-IND,DRV-01024,VEH-0009,2025-10-10,32,0,completed
RTE-CIN-20250829-002,HUB-CIN,DRV-01026,VEH-0018,2025-08-29,39,0,completed
RTE-DET-20250818-001,HUB-DET,DRV-01022,VEH-0029,2025-08-18,22,0,completed
RTE-CIN-20251227-001,HUB-CIN,DRV-01029,VEH-0027,2025-12-27,26,0,completed
RTE-CIN-20250321-001,HUB-CIN,DRV-01027,VEH-0025,2025-03-21,46,0,completed
RTE-CIN-20250703-001,HUB-CIN,DRV-01034,VEH-0036,2025-07-03,29,0,completed
RTE-CHI-20250107-001,HUB-CHI,DRV-01035,VEH-0002,2025-01-07,42,0,completed
RTE-DET-20250929-001,HUB-DET,DRV-01004,VEH-0030,2025-09-29,59,0,completed
RTE-DET-20250331-001,HUB-DET,DRV-01021,VEH-0024,2025-03-31,47,2,completed
RTE-DET-20250801-003,HUB-DET,DRV-01021,VEH-0024,2025-08-01,24,0,completed
RTE-IND-20250820-001,HUB-IND,DRV-01031,VEH-0010,2025-08-20,46,0,completed
RTE-CIN-20250602-001,HUB-CIN,DRV-01029,VEH-0020,2025-06-02,38,0,completed
RTE-CIN-20251106-001,HUB-CIN,DRV-01002,VEH-0032,2025-11-06,25,0,completed
RTE-CMH-20250707-002,HUB-CMH,DRV-01043,VEH-0003,2025-07-07,25,0,completed
RTE-CHI-20250508-001,HUB-CHI,DRV-01048,VEH-0019,2025-05-08,22,0,completed
RTE-IND-20250808-003,HUB-IND,DRV-01045,VEH-0013,2025-08-08,20,0,completed
RTE-DET-20250131-002,HUB-DET,DRV-01037,VEH-0011,2025-01-31,56,0,completed
RTE-CHI-20250916-001,HUB-CHI,DRV-01007,VEH-0006,2025-09-16,34,0,completed
RTE-CMH-20251226-001,HUB-CMH,DRV-01010,VEH-0033,2025-12-26,38,0,completed
RTE-CMH-20250808-001,HUB-CMH,DRV-01013,VEH-0021,2025-08-08,65,0,completed
RTE-DET-20250626-001,HUB-DET,DRV-01014,VEH-0022,2025-06-26,31,0,completed
RTE-CHI-20251023-001,HUB-CHI,DRV-01012,VEH-0014,2025-10-23,57,0,completed
RTE-CHI-20250704-001,HUB-CHI,DRV-01017,VEH-0019,2025-07-04,46,1,completed
RTE-CIN-20250622-001,HUB-CIN,DRV-01038,VEH-0020,2025-06-22,43,0,completed
