note_id,route_id,driver_id,hub_id,timestamp,exception_type,body
DN-100460,RTE-DET-20251030-004,DRV-01046,HUB-DET,2025-10-30T10:29:00,address,"[10/30 10:29] RTE-DET-20251030-004 / DRV-01046 @ DET
Bad address on the stop. Geocode off by ~3mi. Held for dispatch correction."
DN-100461,RTE-CHI-20251024-004,DRV-01017,HUB-CHI,2025-10-24T12:53:00,traffic,"[10/24 12:53] RTE-CHI-20251024-004 / DRV-01017 @ CHI
Accident on route, detour added. 2 DEL slipped past commit."
DN-100462,RTE-CIN-20250108-004,DRV-01019,HUB-CIN,2025-01-08T17:38:00,mechanical,"[01/08 17:38] RTE-CIN-20250108-004 / DRV-01019 @ CIN
Liftgate fault mid-route. DRV-01019 completed 21 stops manual, 5 deferred. VEH flagged for shop."
DN-100463,RTE-DET-20251114-001,DRV-01021,HUB-DET,2025-11-14T10:30:00,traffic,"[11/14 10:30] RTE-DET-20251114-001 / DRV-01021 @ DET
Accident on route, detour added. 6 DEL slipped past commit."
DN-100464,RTE-IND-20250226-003,DRV-01006,HUB-IND,2025-02-26T11:47:00,traffic,"[02/26 11:47] RTE-IND-20250226-003 / DRV-01006 @ IND
Accident on route, detour added. 5 DEL slipped past commit."
DN-100465,RTE-CMH-20250622-002,DRV-01028,HUB-CMH,2025-06-22T11:52:00,mechanical,"[06/22 11:52] RTE-CMH-20250622-002 / DRV-01028 @ CMH
Check-engine light, reduced power. Swapped to spare, 1 stops late."
DN-100466,RTE-CIN-20251107-001,DRV-01023,HUB-CIN,2025-11-07T16:34:00,customer_nsf,"[11/07 16:34] RTE-CIN-20251107-001 / DRV-01023 @ CIN
the stop NSF - business closed. ATT 1440. Reattempt next biz day."
DN-100467,RTE-CMH-20250414-004,DRV-01018,HUB-CMH,2025-04-14T18:29:00,access,"[04/14 18:29] RTE-CMH-20250414-004 / DRV-01018 @ CMH
Gate locked at delivery, no answer. ATT x2. the stop left as NSF, reattempt scheduled."
DN-100468,RTE-IND-20250117-003,DRV-01032,HUB-IND,2025-01-17T08:52:00,volume,"[01/17 08:52] RTE-IND-20250117-003 / DRV-01032 @ IND
Peak volume, truck full. 6 pkgs bumped to overflow route."
DN-100469,RTE-CHI-20251105-002,DRV-01011,HUB-CHI,2025-11-05T10:16:00,address,"[11/05 10:16] RTE-CHI-20251105-002 / DRV-01011 @ CHI
Bad address on the stop. Geocode off by ~3mi. Held for dispatch correction."
DN-100470,RTE-DET-20250205-002,DRV-01037,HUB-DET,2025-02-05T14:38:00,access,"[02/05 14:38] RTE-DET-20250205-002 / DRV-01037 @ DET
Dock closed early. 4 LTL stops could not unload. Rescheduling AM."
DN-100471,RTE-CIN-20251222-001,DRV-01019,HUB-CIN,2025-12-22T18:26:00,traffic,"[12/22 18:26] RTE-CIN-20251222-001 / DRV-01019 @ CIN
I-74 closure, major backup. ETA +90m. 2 stops missed cutoff."
DN-100472,RTE-CMH-20251124-003,DRV-01028,HUB-CMH,2025-11-24T16:40:00,volume,"[11/24 16:40] RTE-CMH-20251124-003 / DRV-01028 @ CMH
Overloaded manifest, 32 stops assigned. 3 could not be completed in service window."
DN-100473,RTE-CIN-20251229-001,DRV-01025,HUB-CIN,2025-12-29T12:10:00,address,"[12/29 12:10] RTE-CIN-20251229-001 / DRV-01025 @ CIN
Bad address on the stop. Geocode off by ~3mi. Held for dispatch correction."
DN-100474,RTE-CMH-20250130-001,DRV-01010,HUB-CMH,2025-01-30T13:48:00,address,"[01/30 13:48] RTE-CMH-20250130-001 / DRV-01010 @ CMH
Suite # missing, 3 stops undeliverable. Contacting account for update."
DN-100475,RTE-CIN-20251205-001,DRV-01002,HUB-CIN,2025-12-05T10:32:00,weather,"[12/05 10:32] RTE-CIN-20251205-001 / DRV-01002 @ CIN
Freezing rain. Driver DRV-01002 pulled early for safety. 6 stops rolled to tomorrow."
DN-100477,RTE-CHI-20250207-004,DRV-01017,HUB-CHI,2025-02-07T11:26:00,mechanical,"[02/07 11:26] RTE-CHI-20250207-004 / DRV-01017 @ CHI
Liftgate fault mid-route. DRV-01017 completed 61 stops manual, 4 deferred. VEH flagged for shop."
DN-100478,RTE-DET-20251104-001,DRV-01014,HUB-DET,2025-11-04T12:19:00,address,"[11/04 12:19] RTE-DET-20251104-001 / DRV-01014 @ DET
Suite # missing, 2 stops undeliverable. Contacting account for update."
DN-100479,RTE-CIN-20251114-005,DRV-01026,HUB-CIN,2025-11-14T12:30:00,mechanical,"[11/14 12:30] RTE-CIN-20251114-005 / DRV-01026 @ CIN
Liftgate fault mid-route. DRV-01026 completed 65 stops manual, 4 deferred. VEH flagged for shop."
DN-100480,RTE-DET-20251215-005,DRV-01014,HUB-DET,2025-12-15T08:19:00,mechanical,"[12/15 08:19] RTE-DET-20251215-005 / DRV-01014 @ DET
Liftgate fault mid-route. DRV-01014 completed 42 stops manual, 2 deferred. VEH flagged for shop."
DN-100481,RTE-IND-20251219-001,DRV-01031,HUB-IND,2025-12-19T17:06:00,traffic,"[12/19 17:06] RTE-IND-20251219-001 / DRV-01031 @ IND
I-71 closure, major backup. ETA +90m. 2 stops missed cutoff."
DN-100482,RTE-CIN-20250729-001,DRV-01026,HUB-CIN,2025-07-29T09:21:00,access,"[07/29 09:21] RTE-CIN-20250729-001 / DRV-01026 @ CIN
Dock closed early. 1 LTL stops could not unload. Rescheduling AM."
DN-100483,RTE-CIN-20250902-002,DRV-01026,HUB-CIN,2025-09-02T09:11:00,customer_nsf,"[09/02 09:11] RTE-CIN-20250902-002 / DRV-01026 @ CIN
Consignee refused delivery the stop. Return to hub initiated."
DN-100484,RTE-IND-20251209-001,DRV-01031,HUB-IND,2025-12-09T10:28:00,customer_nsf,"[12/09 10:28] RTE-IND-20251209-001 / DRV-01031 @ IND
Consignee refused delivery the stop. Return to hub initiated."
DN-100485,RTE-CMH-20250208-001,DRV-01030,HUB-CMH,2025-02-08T11:48:00,weather,"[02/08 11:48] RTE-CMH-20250208-001 / DRV-01030 @ CMH
Freezing rain. Driver DRV-01030 pulled early for safety. 5 stops rolled to tomorrow."
DN-100486,RTE-CMH-20250912-005,DRV-01030,HUB-CMH,2025-09-12T15:11:00,volume,"[09/12 15:11] RTE-CMH-20250912-005 / DRV-01030 @ CMH
Peak volume, truck full. 3 pkgs bumped to overflow route."
DN-100487,RTE-CIN-20250907-001,DRV-01019,HUB-CIN,2025-09-07T17:55:00,access,"[09/07 17:55] RTE-CIN-20250907-001 / DRV-01019 @ CIN
Dock closed early. 1 LTL stops could not unload. Rescheduling AM."
DN-100488,RTE-CHI-20251203-005,DRV-01020,HUB-CHI,2025-12-03T13:39:00,weather,"[12/03 13:39] RTE-CHI-20251203-005 / DRV-01020 @ CHI
Whiteout conditions Chicago. Held 5 pkgs at hub, road closures on the north loop. POD delayed."
DN-100489,RTE-CIN-20251107-001,DRV-01023,HUB-CIN,2025-11-07T14:39:00,access,"[11/07 14:39] RTE-CIN-20251107-001 / DRV-01023 @ CIN
Gate locked at delivery, no answer. ATT x2. the stop left as NSF, reattempt scheduled."
DN-100490,RTE-DET-20250128-005,DRV-01014,HUB-DET,2025-01-28T16:37:00,weather,"[01/28 16:37] RTE-DET-20250128-005 / DRV-01014 @ DET
Snow/ice on route. 50 stops ATT, 1 DEL to next day. Salt trucks late. ETA slippage all afternoon."
DN-100491,RTE-IND-20250122-001,DRV-01024,HUB-IND,2025-01-22T11:07:00,weather,"[01/22 11:07] RTE-IND-20250122-001 / DRV-01024 @ IND
Snow/ice on route. 57 stops ATT, 1 DEL to next day. Salt trucks late. ETA slippage all afternoon."
DN-100492,RTE-CHI-20251127-002,DRV-01047,HUB-CHI,2025-11-27T13:38:00,mechanical,"[11/27 13:38] RTE-CHI-20251127-002 / DRV-01047 @ CHI
Liftgate fault mid-route. DRV-01047 completed 25 stops manual, 2 deferred. VEH flagged for shop."
DN-100493,RTE-DET-20250102-003,DRV-01037,HUB-DET,2025-01-02T17:34:00,weather,"[01/02 17:34] RTE-DET-20250102-003 / DRV-01037 @ DET
Freezing rain. Driver DRV-01037 pulled early for safety. 4 stops rolled to tomorrow."
DN-100494,RTE-DET-20251222-003,DRV-01022,HUB-DET,2025-12-22T09:31:00,weather,"[12/22 09:31] RTE-DET-20251222-003 / DRV-01022 @ DET
Whiteout conditions Detroit. Held 5 pkgs at hub, road closures on the north loop. POD delayed."
DN-100495,RTE-IND-20250201-001,DRV-01032,HUB-IND,2025-02-01T16:03:00,volume,"[02/01 16:03] RTE-IND-20250201-001 / DRV-01032 @ IND
Peak volume, truck full. 5 pkgs bumped to overflow route."
DN-100496,RTE-CIN-20251201-004,DRV-01041,HUB-CIN,2025-12-01T13:35:00,weather,"[12/01 13:35] RTE-CIN-20251201-004 / DRV-01041 @ CIN
Freezing rain. Driver DRV-01041 pulled early for safety. 2 stops rolled to tomorrow."
DN-100497,RTE-DET-20250909-001,DRV-01014,HUB-DET,2025-09-09T13:45:00,address,"[09/09 13:45] RTE-DET-20250909-001 / DRV-01014 @ DET
Suite # missing, 3 stops undeliverable. Contacting account for update."
DN-100498,RTE-DET-20250331-001,DRV-01021,HUB-DET,2025-03-31T19:48:00,address,"[03/31 19:48] RTE-DET-20250331-001 / DRV-01021 @ DET
Bad address on the stop. Geocode off by ~3mi. Held for dispatch correction."
DN-100499,RTE-CHI-20251111-001,DRV-01011,HUB-CHI,2025-11-11T11:10:00,weather,"[11/11 11:10] RTE-CHI-20251111-001 / DRV-01011 @ CHI
Whiteout conditions Chicago. Held 5 pkgs at hub, road closures on the north loop. POD delayed."
DN-100500,RTE-CHI-20251214-001,DRV-01017,HUB-CHI,2025-12-14T15:32:00,volume,"[12/14 15:32] RTE-CHI-20251214-001 / DRV-01017 @ CHI
Overloaded manifest, 48 stops assigned. 6 could not be completed in service window."
DN-100501,RTE-CIN-20251107-001,DRV-01023,HUB-CIN,2025-11-07T12:34:00,volume,"[11/07 12:34] RTE-CIN-20251107-001 / DRV-01023 @ CIN
Overloaded manifest, 42 stops assigned. 3 could not be completed in service window."
DN-100502,RTE-DET-20250223-001,DRV-01022,HUB-DET,2025-02-23T13:06:00,weather,"[02/23 13:06] RTE-DET-20250223-001 / DRV-01022 @ DET
Freezing rain. Driver DRV-01022 pulled early for safety. 6 stops rolled to tomorrow."
DN-100503,RTE-DET-20251212-003,DRV-01022,HUB-DET,2025-12-12T07:28:00,weather,"[12/12 07:28] RTE-DET-20251212-003 / DRV-01022 @ DET
Whiteout conditions Detroit. Held 1 pkgs at hub, road closures on the north loop. POD delayed."
DN-100504,RTE-CIN-20251203-004,DRV-01038,HUB-CIN,2025-12-03T08:49:00,weather,"[12/03 08:49] RTE-CIN-20251203-004 / DRV-01038 @ CIN
Snow/ice on route. 19 stops ATT, 3 DEL to next day. Salt trucks late. ETA slippage all afternoon."
DN-100505,RTE-CIN-20250726-003,DRV-01026,HUB-CIN,2025-07-26T12:55:00,address,"[07/26 12:55] RTE-CIN-20250726-003 / DRV-01026 @ CIN
Suite # missing, 3 stops undeliverable. Contacting account for update."
DN-100506,RTE-CIN-20251221-002,DRV-01029,HUB-CIN,2025-12-21T10:51:00,volume,"[12/21 10:51] RTE-CIN-20251221-002 / DRV-01029 @ CIN
Overloaded manifest, 21 stops assigned. 1 could not be completed in service window."
DN-100507,RTE-CIN-20250130-001,DRV-01029,HUB-CIN,2025-01-30T15:10:00,weather,"[01/30 15:10] RTE-CIN-20250130-001 / DRV-01029 @ CIN
Whiteout conditions Cincinnati. Held 1 pkgs at hub, road closures on the north loop. POD delayed."
DN-100508,RTE-IND-20250709-001,DRV-01045,HUB-IND,2025-07-09T15:57:00,address,"[07/09 15:57] RTE-IND-20250709-001 / DRV-01045 @ IND
Bad address on the stop. Geocode off by ~3mi. Held for dispatch correction."
DN-100509,RTE-CMH-20251117-004,DRV-01001,HUB-CMH,2025-11-17T07:17:00,volume,"[11/17 07:17] RTE-CMH-20251117-004 / DRV-01001 @ CMH
Overloaded manifest, 27 stops assigned. 3 could not be completed in service window."
DN-100510,RTE-CIN-20251105-004,DRV-01002,HUB-CIN,2025-11-05T18:20:00,weather,"[11/05 18:20] RTE-CIN-20251105-004 / DRV-01002 @ CIN
Snow/ice on route. 43 stops ATT, 5 DEL to next day. Salt trucks late. ETA slippage all afternoon."
DN-100511,RTE-DET-20250110-001,DRV-01021,HUB-DET,2025-01-10T17:17:00,weather,"[01/10 17:17] RTE-DET-20250110-001 / DRV-01021 @ DET
Freezing rain. Driver DRV-01021 pulled early for safety. 6 stops rolled to tomorrow."
DN-100512,RTE-CMH-20250203-002,DRV-01044,HUB-CMH,2025-02-03T19:56:00,weather,"[02/03 19:56] RTE-CMH-20250203-002 / DRV-01044 @ CMH
Snow/ice on route. 23 stops ATT, 3 DEL to next day. Salt trucks late. ETA slippage all afternoon."
DN-100513,RTE-CMH-20250101-003,DRV-01016,HUB-CMH,2025-01-01T12:29:00,weather,"[01/01 12:29] RTE-CMH-20250101-003 / DRV-01016 @ CMH
Whiteout conditions Columbus. Held 2 pkgs at hub, road closures on the north loop. POD delayed."
DN-100514,RTE-CIN-20250103-002,DRV-01008,HUB-CIN,2025-01-03T18:05:00,traffic,"[01/03 18:05] RTE-CIN-20250103-002 / DRV-01008 @ CIN
Accident on route, detour added. 1 DEL slipped past commit."
DN-100515,RTE-DET-20250804-003,DRV-01014,HUB-DET,2025-08-04T08:50:00,customer_nsf,"[08/04 08:50] RTE-DET-20250804-003 / DRV-01014 @ DET
the stop NSF - business closed. ATT 1440. Reattempt next biz day."
DN-100516,RTE-IND-20251113-001,DRV-01045,HUB-IND,2025-11-13T12:53:00,mechanical,"[11/13 12:53] RTE-IND-20251113-001 / DRV-01045 @ IND
Check-engine light, reduced power. Swapped to spare, 4 stops late."
DN-100517,RTE-CMH-20251226-002,DRV-01001,HUB-CMH,2025-12-26T14:50:00,weather,"[12/26 14:50] RTE-CMH-20251226-002 / DRV-01001 @ CMH
Whiteout conditions Columbus. Held 4 pkgs at hub, road closures on the north loop. POD delayed."
DN-100518,RTE-DET-20250108-006,DRV-01021,HUB-DET,2025-01-08T17:50:00,weather,"[01/08 17:50] RTE-DET-20250108-006 / DRV-01021 @ DET
Whiteout conditions Detroit. Held 4 pkgs at hub, road closures on the north loop. POD delayed."
DN-100519,RTE-DET-20251122-001,DRV-01037,HUB-DET,2025-11-22T14:29:00,traffic,"[11/22 14:29] RTE-DET-20251122-001 / DRV-01037 @ DET
I-94 closure, major backup. ETA +90m. 1 stops missed cutoff."
DN-100520,RTE-IND-20251217-002,DRV-01032,HUB-IND,2025-12-17T09:56:00,address,"[12/17 09:56] RTE-IND-20251217-002 / DRV-01032 @ IND
Suite # missing, 3 stops undeliverable. Contacting account for update."
DN-100521,RTE-CMH-20251206-002,DRV-01049,HUB-CMH,2025-12-06T08:41:00,traffic,"[12/06 08:41] RTE-CMH-20251206-002 / DRV-01049 @ CMH
Accident on route, detour added. 2 DEL slipped past commit."
DN-100522,RTE-IND-20250214-001,DRV-01045,HUB-IND,2025-02-14T17:10:00,address,"[02/14 17:10] RTE-IND-20250214-001 / DRV-01045 @ IND
Bad address on the stop. Geocode off by ~3mi. Held for dispatch correction."
DN-100523,RTE-DET-20251030-004,DRV-01046,HUB-DET,2025-10-30T19:14:00,volume,"[10/30 19:14] RTE-DET-20251030-004 / DRV-01046 @ DET
Peak volume, truck full. 2 pkgs bumped to overflow route."
DN-100524,RTE-CHI-20251202-001,DRV-01007,HUB-CHI,2025-12-02T10:30:00,weather,"[12/02 10:30] RTE-CHI-20251202-001 / DRV-01007 @ CHI
Snow/ice on route. 52 stops ATT, 4 DEL to next day. Salt trucks late. ETA slippage all afternoon."
DN-100525,RTE-CHI-20251123-001,DRV-01017,HUB-CHI,2025-11-23T14:00:00,mechanical,"[11/23 14:00] RTE-CHI-20251123-001 / DRV-01017 @ CHI
Liftgate fault mid-route. DRV-01017 completed 22 stops manual, 5 deferred. VEH flagged for shop."
DN-100526,RTE-CMH-20250129-001,DRV-01013,HUB-CMH,2025-01-29T13:44:00,weather,"[01/29 13:44] RTE-CMH-20250129-001 / DRV-01013 @ CMH
Snow/ice on route. 28 stops ATT, 1 DEL to next day. Salt trucks late. ETA slippage all afternoon."
DN-100527,RTE-CHI-20250226-001,DRV-01047,HUB-CHI,2025-02-26T18:51:00,access,"[02/26 18:51] RTE-CHI-20250226-001 / DRV-01047 @ CHI
Gate locked at delivery, no answer. ATT x2. the stop left as NSF, reattempt scheduled."
DN-100528,RTE-DET-20251218-003,DRV-01014,HUB-DET,2025-12-18T09:24:00,traffic,"[12/18 09:24] RTE-DET-20251218-003 / DRV-01014 @ DET
I-71 closure, major backup. ETA +90m. 1 stops missed cutoff."
DN-100529,RTE-CHI-20250125-001,DRV-01017,HUB-CHI,2025-01-25T15:36:00,weather,"[01/25 15:36] RTE-CHI-20250125-001 / DRV-01017 @ CHI
Snow/ice on route. 26 stops ATT, 4 DEL to next day. Salt trucks late. ETA slippage all afternoon."
DN-100530,RTE-DET-20251230-003,DRV-01014,HUB-DET,2025-12-30T18:13:00,mechanical,"[12/30 18:13] RTE-DET-20251230-003 / DRV-01014 @ DET
Liftgate fault mid-route. DRV-01014 completed 27 stops manual, 3 deferred. VEH flagged for shop."
DN-100531,RTE-CIN-20251221-002,DRV-01029,HUB-CIN,2025-12-21T10:05:00,mechanical,"[12/21 10:05] RTE-CIN-20251221-002 / DRV-01029 @ CIN
Liftgate fault mid-route. DRV-01029 completed 21 stops manual, 1 deferred. VEH flagged for shop."
DN-100532,RTE-CMH-20250320-001,DRV-01010,HUB-CMH,2025-03-20T13:22:00,address,"[03/20 13:22] RTE-CMH-20250320-001 / DRV-01010 @ CMH
Suite # missing, 1 stops undeliverable. Contacting account for update."
DN-100533,RTE-IND-20251204-005,DRV-01031,HUB-IND,2025-12-04T17:05:00,weather,"[12/04 17:05] RTE-IND-20251204-005 / DRV-01031 @ IND
Snow/ice on route. 57 stops ATT, 1 DEL to next day. Salt trucks late. ETA slippage all afternoon."
DN-100534,RTE-IND-20250609-004,DRV-01031,HUB-IND,2025-06-09T11:49:00,volume,"[06/09 11:49] RTE-IND-20250609-004 / DRV-01031 @ IND
Overloaded manifest, 35 stops assigned. 3 could not be completed in service window."
DN-100535,RTE-CHI-20250106-004,DRV-01017,HUB-CHI,2025-01-06T16:32:00,weather,"[01/06 16:32] RTE-CHI-20250106-004 / DRV-01017 @ CHI
Snow/ice on route. 36 stops ATT, 6 DEL to next day. Salt trucks late. ETA slippage all afternoon."
DN-100536,RTE-DET-20250110-001,DRV-01021,HUB-DET,2025-01-10T19:57:00,address,"[01/10 19:57] RTE-DET-20250110-001 / DRV-01021 @ DET
Bad address on the stop. Geocode off by ~3mi. Held for dispatch correction."
DN-100537,RTE-CIN-20250225-003,DRV-01023,HUB-CIN,2025-02-25T17:38:00,weather,"[02/25 17:38] RTE-CIN-20250225-003 / DRV-01023 @ CIN
Snow/ice on route. 35 stops ATT, 6 DEL to next day. Salt trucks late. ETA slippage all afternoon."
DN-100538,RTE-CHI-20251128-003,DRV-01047,HUB-CHI,2025-11-28T12:59:00,weather,"[11/28 12:59] RTE-CHI-20251128-003 / DRV-01047 @ CHI
Whiteout conditions Chicago. Held 3 pkgs at hub, road closures on the north loop. POD delayed."
DN-100539,RTE-DET-20250114-002,DRV-01021,HUB-DET,2025-01-14T13:23:00,volume,"[01/14 13:23] RTE-DET-20250114-002 / DRV-01021 @ DET
Overloaded manifest, 56 stops assigned. 1 could not be completed in service window."
DN-100540,RTE-CMH-20251223-006,DRV-01028,HUB-CMH,2025-12-23T07:37:00,volume,"[12/23 07:37] RTE-CMH-20251223-006 / DRV-01028 @ CMH
Overloaded manifest, 37 stops assigned. 3 could not be completed in service window."
DN-100541,RTE-DET-20250331-002,DRV-01004,HUB-DET,2025-03-31T07:50:00,access,"[03/31 07:50] RTE-DET-20250331-002 / DRV-01004 @ DET
Dock closed early. 2 LTL stops could not unload. Rescheduling AM."
DN-100542,RTE-IND-20250205-002,DRV-01045,HUB-IND,2025-02-05T19:26:00,address,"[02/05 19:26] RTE-IND-20250205-002 / DRV-01045 @ IND
Suite # missing, 2 stops undeliverable. Contacting account for update."
DN-100543,RTE-CMH-20251125-001,DRV-01039,HUB-CMH,2025-11-25T15:39:00,address,"[11/25 15:39] RTE-CMH-20251125-001 / DRV-01039 @ CMH
Bad address on the stop. Geocode off by ~3mi. Held for dispatch correction."
DN-100544,RTE-IND-20250221-001,DRV-01045,HUB-IND,2025-02-21T10:51:00,weather,"[02/21 10:51] RTE-IND-20250221-001 / DRV-01045 @ IND
Whiteout conditions Indianapolis. Held 4 pkgs at hub, road closures on the north loop. POD delayed."
DN-100545,RTE-DET-20250429-003,DRV-01014,HUB-DET,2025-04-29T17:41:00,traffic,"[04/29 17:41] RTE-DET-20250429-003 / DRV-01014 @ DET
I-74 closure, major backup. ETA +90m. 1 stops missed cutoff."
DN-100547,RTE-IND-20251107-004,DRV-01031,HUB-IND,2025-11-07T17:47:00,weather,"[11/07 17:47] RTE-IND-20251107-004 / DRV-01031 @ IND
Freezing rain. Driver DRV-01031 pulled early for safety. 5 stops rolled to tomorrow."
DN-100548,RTE-CIN-20251210-002,DRV-01003,HUB-CIN,2025-12-10T09:44:00,weather,"[12/10 09:44] RTE-CIN-20251210-002 / DRV-01003 @ CIN
Snow/ice on route. 59 stops ATT, 5 DEL to next day. Salt trucks late. ETA slippage all afternoon."
DN-100549,RTE-CIN-20250218-001,DRV-01027,HUB-CIN,2025-02-18T15:50:00,access,"[02/18 15:50] RTE-CIN-20250218-001 / DRV-01027 @ CIN
Dock closed early. 5 LTL stops could not unload. Rescheduling AM."
DN-100550,RTE-IND-20251117-001,DRV-01006,HUB-IND,2025-11-17T11:46:00,volume,"[11/17 11:46] RTE-IND-20251117-001 / DRV-01006 @ IND
Overloaded manifest, 43 stops assigned. 6 could not be completed in service window."
DN-100551,RTE-CIN-20250106-001,DRV-01008,HUB-CIN,2025-01-06T15:04:00,mechanical,"[01/06 15:04] RTE-CIN-20250106-001 / DRV-01008 @ CIN
Check-engine light, reduced power. Swapped to spare, 2 stops late."
DN-100552,RTE-CIN-20250217-004,DRV-01029,HUB-CIN,2025-02-17T14:29:00,customer_nsf,"[02/17 14:29] RTE-CIN-20250217-004 / DRV-01029 @ CIN
Consignee refused delivery the stop. Return to hub initiated."
DN-100553,RTE-CHI-20251105-002,DRV-01011,HUB-CHI,2025-11-05T12:10:00,customer_nsf,"[11/05 12:10] RTE-CHI-20251105-002 / DRV-01011 @ CHI
Consignee refused delivery the stop. Return to hub initiated."
DN-100554,RTE-DET-20250603-005,DRV-01021,HUB-DET,2025-06-03T08:14:00,address,"[06/03 08:14] RTE-DET-20250603-005 / DRV-01021 @ DET
Bad address on the stop. Geocode off by ~3mi. Held for dispatch correction."
DN-100555,RTE-CMH-20251202-003,DRV-01043,HUB-CMH,2025-12-02T07:30:00,weather,"[12/02 07:30] RTE-CMH-20251202-003 / DRV-01043 @ CMH
Whiteout conditions Columbus. Held 3 pkgs at hub, road closures on the north loop. POD delayed."
DN-100556,RTE-CIN-20250203-003,DRV-01023,HUB-CIN,2025-02-03T07:35:00,weather,"[02/03 07:35] RTE-CIN-20250203-003 / DRV-01023 @ CIN
Freezing rain. Driver DRV-01023 pulled early for safety. 1 stops rolled to tomorrow."
DN-100557,RTE-IND-20250411-003,DRV-01033,HUB-IND,2025-04-11T10:26:00,mechanical,"[04/11 10:26] RTE-IND-20250411-003 / DRV-01033 @ IND
Check-engine light, reduced power. Swapped to spare, 2 stops late."
DN-100558,RTE-CHI-20250210-003,DRV-01011,HUB-CHI,2025-02-10T08:32:00,customer_nsf,"[02/10 08:32] RTE-CHI-20250210-003 / DRV-01011 @ CHI
the stop NSF - business closed. ATT 1440. Reattempt next biz day."
DN-100559,RTE-CMH-20251231-001,DRV-01044,HUB-CMH,2025-12-31T07:25:00,mechanical,"[12/31 07:25] RTE-CMH-20251231-001 / DRV-01044 @ CMH
Liftgate fault mid-route. DRV-01044 completed 50 stops manual, 2 deferred. VEH flagged for shop."
DN-100560,RTE-CIN-20251105-004,DRV-01002,HUB-CIN,2025-11-05T11:20:00,volume,"[11/05 11:20] RTE-CIN-20251105-004 / DRV-01002 @ CIN
Overloaded manifest, 43 stops assigned. 5 could not be completed in service window."
DN-100561,RTE-IND-20250404-001,DRV-01045,HUB-IND,2025-04-04T11:36:00,customer_nsf,"[04/04 11:36] RTE-IND-20250404-001 / DRV-01045 @ IND
Consignee refused delivery the stop. Return to hub initiated."
DN-100562,RTE-IND-20250312-002,DRV-01024,HUB-IND,2025-03-12T16:31:00,customer_nsf,"[03/12 16:31] RTE-IND-20250312-002 / DRV-01024 @ IND
the stop NSF - business closed. ATT 1440. Reattempt next biz day."
DN-100563,RTE-CIN-20250209-003,DRV-01027,HUB-CIN,2025-02-09T10:09:00,volume,"[02/09 10:09] RTE-CIN-20250209-003 / DRV-01027 @ CIN
Overloaded manifest, 61 stops assigned. 1 could not be completed in service window."
DN-100564,RTE-CIN-20251125-001,DRV-01025,HUB-CIN,2025-11-25T17:53:00,customer_nsf,"[11/25 17:53] RTE-CIN-20251125-001 / DRV-01025 @ CIN
the stop NSF - business closed. ATT 1440. Reattempt next biz day."
DN-100565,RTE-IND-20251216-001,DRV-01031,HUB-IND,2025-12-16T18:46:00,address,"[12/16 18:46] RTE-IND-20251216-001 / DRV-01031 @ IND
Suite # missing, 2 stops undeliverable. Contacting account for update."
DN-100566,RTE-IND-20250107-001,DRV-01032,HUB-IND,2025-01-07T13:31:00,traffic,"[01/07 13:31] RTE-IND-20250107-001 / DRV-01032 @ IND
I-71 closure, major backup. ETA +90m. 1 stops missed cutoff."
DN-100567,RTE-CMH-20251215-001,DRV-01010,HUB-CMH,2025-12-15T10:57:00,weather,"[12/15 10:57] RTE-CMH-20251215-001 / DRV-01010 @ CMH
Freezing rain. Driver DRV-01010 pulled early for safety. 1 stops rolled to tomorrow."
DN-100568,RTE-CMH-20251124-003,DRV-01028,HUB-CMH,2025-11-24T18:05:00,access,"[11/24 18:05] RTE-CMH-20251124-003 / DRV-01028 @ CMH
Gate locked at delivery, no answer. ATT x2. the stop left as NSF, reattempt scheduled."
DN-100569,RTE-CHI-20250205-001,DRV-01047,HUB-CHI,2025-02-05T08:37:00,volume,"[02/05 08:37] RTE-CHI-20250205-001 / DRV-01047 @ CHI
Overloaded manifest, 63 stops assigned. 2 could not be completed in service window."
DN-100570,RTE-IND-20251127-002,DRV-01031,HUB-IND,2025-11-27T11:16:00,weather,"[11/27 11:16] RTE-IND-20251127-002 / DRV-01031 @ IND
Whiteout conditions Indianapolis. Held 1 pkgs at hub, road closures on the north loop. POD delayed."
DN-100571,RTE-CMH-20251124-003,DRV-01028,HUB-CMH,2025-11-24T12:28:00,address,"[11/24 12:28] RTE-CMH-20251124-003 / DRV-01028 @ CMH
Suite # missing, 3 stops undeliverable. Contacting account for update."
DN-100572,RTE-CMH-20250213-001,DRV-01018,HUB-CMH,2025-02-13T19:49:00,weather,"[02/13 19:49] RTE-CMH-20250213-001 / DRV-01018 @ CMH
Freezing rain. Driver DRV-01018 pulled early for safety. 6 stops rolled to tomorrow."
DN-100573,RTE-IND-20250422-001,DRV-01032,HUB-IND,2025-04-22T14:20:00,access,"[04/22 14:20] RTE-IND-20250422-001 / DRV-01032 @ IND
Dock closed early. 1 LTL stops could not unload. Rescheduling AM."
DN-100574,RTE-DET-20251225-002,DRV-01021,HUB-DET,2025-12-25T10:28:00,traffic,"[12/25 10:28] RTE-DET-20251225-002 / DRV-01021 @ DET
I-65 closure, major backup. ETA +90m. 3 stops missed cutoff."
